,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Price,Open,High,Low,Vol.,Change %
187,187.0,187.0,187.0,187.0,187.0,9/27/1990,1.0537,1.018,1.061,1.017,11.38K,1.59%
188,188.0,188.0,188.0,188.0,188.0,9/28/1990,1.0592,1.0645,1.073,1.035,12.02K,0.52%
189,189.0,189.0,189.0,189.0,189.0,10/1/1990,1.0003,1.0285,1.041,0.989,11.11K,-5.56%
190,190.0,190.0,190.0,190.0,190.0,10/2/1990,0.9949,0.9949,0.9949,0.9949,2.78K,-0.54%
191,191.0,191.0,191.0,191.0,191.0,10/3/1990,0.9977,0.9635,1.005,0.949,6.11K,0.28%
192,192.0,192.0,192.0,192.0,192.0,10/4/1990,1.0067,1.005,1.035,0.998,6.03K,0.90%
193,193.0,193.0,193.0,193.0,193.0,10/5/1990,1.0342,1.0375,1.043,1.025,4.83K,2.73%
194,194.0,194.0,194.0,194.0,194.0,10/8/1990,1.0382,1.036,1.0445,1.027,7.32K,0.39%
195,195.0,195.0,195.0,195.0,195.0,10/9/1990,1.0682,1.0682,1.0682,1.0682,2.11K,2.89%
196,196.0,196.0,196.0,196.0,196.0,10/10/1990,1.0282,1.0825,1.085,1.0282,10.41K,-3.74%
197,197.0,197.0,197.0,197.0,197.0,10/11/1990,1.0578,1.0462,1.074,1.035,6.74K,2.88%
198,198.0,198.0,198.0,198.0,198.0,10/12/1990,1.0606,1.0492,1.067,1.031,8.43K,0.26%
199,199.0,199.0,199.0,199.0,199.0,10/15/1990,1.0291,1.0362,1.0415,1.0206,5.90K,-2.97%
200,200.0,200.0,200.0,200.0,200.0,10/16/1990,1.0482,1.0355,1.051,1.004,9.45K,1.86%
201,201.0,201.0,201.0,201.0,201.0,10/17/1990,1.0182,1.0275,1.035,1.0182,6.06K,-2.86%
202,202.0,202.0,202.0,202.0,202.0,10/18/1990,0.9782,0.9782,0.99,0.9782,5.19K,-3.93%
203,203.0,203.0,203.0,203.0,203.0,10/19/1990,0.9182,0.9191,0.924,0.9182,12.13K,-6.13%
204,204.0,204.0,204.0,204.0,204.0,10/22/1990,0.8582,0.8582,0.8582,0.8582,6.70K,-6.53%
205,205.0,205.0,205.0,205.0,205.0,10/23/1990,0.8199,0.8125,0.823,0.7982,12.76K,-4.46%
206,206.0,206.0,206.0,206.0,206.0,10/24/1990,0.8604,0.843,0.862,0.836,10.23K,4.94%
207,207.0,207.0,207.0,207.0,207.0,10/25/1990,0.9004,0.9004,0.9004,0.887,5.66K,4.65%
208,208.0,208.0,208.0,208.0,208.0,10/26/1990,0.8925,0.9437,0.953,0.89,10.77K,-0.88%
209,209.0,209.0,209.0,209.0,209.0,10/29/1990,0.9259,0.9462,0.95,0.9225,9.18K,3.74%
210,210.0,210.0,210.0,210.0,210.0,10/30/1990,0.9174,0.9437,0.9475,0.908,12.26K,-0.92%
211,211.0,211.0,211.0,211.0,211.0,10/31/1990,0.9113,0.904,0.914,0.885,18.36K,-0.66%
212,212.0,212.0,212.0,212.0,212.0,11/1/1990,0.9051,0.929,0.932,0.902,5.67K,-0.68%
