,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Price,Open,High,Low,Change %,0,1,2,3,4,5,6,0.1,1.1,2.1,3.1,4.1,5.1,6.1,0.2,1.2,2.2,3.2,4.2,5.2,6.2,0,1,2,3,4,5,6
960,960.0,960.0,960.0,960.0,3/6/1996,6.06,6.06,6.06,6.06,1.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
961,961.0,961.0,961.0,961.0,3/7/1996,6.02,6.02,6.02,6.02,-0.66%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
962,962.0,962.0,962.0,962.0,3/8/1996,6.06,6.06,6.06,6.06,0.66%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
963,963.0,963.0,963.0,963.0,3/11/1996,6.25,6.25,6.25,6.25,3.14%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
964,964.0,964.0,964.0,964.0,3/12/1996,6.0,6.0,6.0,6.0,-4.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
965,965.0,965.0,965.0,965.0,3/13/1996,6.0,6.0,6.0,6.0,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
966,966.0,966.0,966.0,966.0,3/14/1996,5.93,5.93,5.93,5.93,-1.17%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
967,967.0,967.0,967.0,967.0,3/15/1996,5.96,5.96,5.96,5.96,0.51%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
968,968.0,968.0,968.0,968.0,3/18/1996,5.93,5.93,5.93,5.93,-0.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
969,969.0,969.0,969.0,969.0,3/19/1996,5.93,5.93,5.93,5.93,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
970,970.0,970.0,970.0,970.0,3/20/1996,5.93,5.93,5.93,5.93,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
971,971.0,971.0,971.0,971.0,3/21/1996,5.93,5.93,5.93,5.93,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
972,972.0,972.0,972.0,972.0,3/22/1996,5.93,5.93,5.93,5.93,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
973,973.0,973.0,973.0,973.0,3/25/1996,5.75,5.75,5.75,5.75,-3.04%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
974,974.0,974.0,974.0,974.0,3/26/1996,5.81,5.81,5.81,5.81,1.04%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
975,975.0,975.0,975.0,975.0,3/27/1996,5.93,5.93,5.93,5.93,2.07%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
976,976.0,976.0,976.0,976.0,3/28/1996,6.0,6.0,6.0,6.0,1.18%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
977,977.0,977.0,977.0,977.0,3/29/1996,5.96,5.96,5.96,5.96,-0.67%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
978,978.0,978.0,978.0,978.0,4/1/1996,5.87,5.87,5.87,5.87,-1.51%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
979,979.0,979.0,979.0,979.0,4/2/1996,6.0,6.0,6.0,6.0,2.21%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
980,980.0,980.0,980.0,980.0,4/3/1996,5.93,5.93,5.93,5.93,-1.17%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
981,981.0,981.0,981.0,981.0,4/4/1996,5.93,5.93,5.93,5.93,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
982,982.0,982.0,982.0,982.0,4/11/1996,5.9,5.9,5.9,5.9,-0.51%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
983,983.0,983.0,983.0,983.0,4/12/1996,5.9,5.9,5.9,5.9,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
984,984.0,984.0,984.0,984.0,4/15/1996,5.88,5.88,5.88,5.88,-0.34%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
985,985.0,985.0,985.0,985.0,4/17/1996,5.9,5.9,5.9,5.9,0.34%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986,986.0,986.0,986.0,986.0,4/18/1996,5.87,5.87,5.87,5.87,-0.51%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
987,987.0,987.0,987.0,987.0,4/19/1996,5.78,5.78,5.78,5.78,-1.53%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
988,988.0,988.0,988.0,988.0,4/22/1996,5.88,5.88,5.88,5.88,1.73%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
989,989.0,989.0,989.0,989.0,4/23/1996,6.0,6.0,6.0,6.0,2.04%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
990,990.0,990.0,990.0,990.0,4/24/1996,6.0,6.0,6.0,6.0,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
991,991.0,991.0,991.0,991.0,4/25/1996,6.03,6.03,6.03,6.03,0.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
992,992.0,992.0,992.0,992.0,4/26/1996,6.06,6.06,6.06,6.06,0.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
993,993.0,993.0,993.0,993.0,4/29/1996,5.94,5.94,5.94,5.94,-1.98%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
994,994.0,994.0,994.0,994.0,4/30/1996,5.9,5.9,5.9,5.9,-0.67%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
995,995.0,995.0,995.0,995.0,5/1/1996,6.06,6.06,6.06,6.06,2.71%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
996,996.0,996.0,996.0,996.0,5/2/1996,5.95,5.95,5.95,5.95,-1.82%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
997,997.0,997.0,997.0,997.0,5/3/1996,6.0,6.0,6.0,6.0,0.84%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
998,998.0,998.0,998.0,998.0,5/7/1996,6.06,6.06,6.06,6.06,1.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
999,999.0,999.0,999.0,999.0,5/8/1996,5.98,5.98,5.98,5.98,-1.32%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000,1000.0,1000.0,1000.0,1000.0,5/9/1996,5.96,5.96,5.96,5.96,-0.33%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,1001.0,1001.0,1001.0,1001.0,5/10/1996,6.0,6.0,6.0,6.0,0.67%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002,1002.0,1002.0,1002.0,1002.0,5/14/1996,6.03,6.03,6.03,6.03,0.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003,1003.0,1003.0,1003.0,1003.0,5/15/1996,5.96,5.96,5.96,5.96,-1.16%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004,1004.0,1004.0,1004.0,1004.0,5/16/1996,5.88,5.88,5.88,5.88,-1.34%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005,1005.0,1005.0,1005.0,1005.0,5/17/1996,6.0,6.0,6.0,6.0,2.04%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006,1006.0,1006.0,1006.0,1006.0,5/20/1996,6.03,6.03,6.03,6.03,0.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007,1007.0,1007.0,1007.0,1007.0,5/21/1996,6.06,6.06,6.06,6.06,0.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,1008.0,1008.0,1008.0,1008.0,5/22/1996,6.03,6.03,6.03,6.03,-0.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,1009.0,1009.0,1009.0,1009.0,5/23/1996,5.88,5.88,5.88,5.88,-2.49%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010,1010.0,1010.0,1010.0,1010.0,5/24/1996,5.96,5.96,5.96,5.96,1.36%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011,1011.0,1011.0,1011.0,1011.0,5/28/1996,5.9,5.9,5.9,5.9,-1.01%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012,1012.0,1012.0,1012.0,1012.0,5/29/1996,6.03,6.03,6.03,6.03,2.20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013,1013.0,1013.0,1013.0,1013.0,5/30/1996,6.06,6.06,6.06,6.06,0.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014,1014.0,1014.0,1014.0,1014.0,5/31/1996,6.0,6.0,6.0,6.0,-0.99%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015,1015.0,1015.0,1015.0,1015.0,6/3/1996,5.96,5.96,5.96,5.96,-0.67%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1016,1016.0,1016.0,1016.0,1016.0,6/4/1996,6.03,6.03,6.03,6.03,1.17%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1017,1017.0,1017.0,1017.0,1017.0,6/5/1996,5.98,5.98,5.98,5.98,-0.83%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1018,1018.0,1018.0,1018.0,1018.0,6/6/1996,5.75,5.75,5.75,5.75,-3.85%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1019,1019.0,1019.0,1019.0,1019.0,6/7/1996,5.75,5.75,5.75,5.75,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020,1020.0,1020.0,1020.0,1020.0,6/10/1996,5.75,5.75,5.75,5.75,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021,1021.0,1021.0,1021.0,1021.0,6/12/1996,5.74,5.74,5.74,5.74,-0.17%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1022,1022.0,1022.0,1022.0,1022.0,6/13/1996,5.75,5.75,5.75,5.75,0.17%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1023,1023.0,1023.0,1023.0,1023.0,6/14/1996,5.82,5.82,5.82,5.82,1.22%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1024,1024.0,1024.0,1024.0,1024.0,6/17/1996,5.71,5.71,5.71,5.71,-1.89%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1025,1025.0,1025.0,1025.0,1025.0,6/18/1996,5.75,5.75,5.75,5.75,0.70%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1026,1026.0,1026.0,1026.0,1026.0,6/19/1996,5.76,5.76,5.76,5.76,0.17%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1027,1027.0,1027.0,1027.0,1027.0,6/20/1996,5.71,5.71,5.71,5.71,-0.87%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1028,1028.0,1028.0,1028.0,1028.0,6/21/1996,5.68,5.68,5.68,5.68,-0.53%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1029,1029.0,1029.0,1029.0,1029.0,6/24/1996,5.71,5.71,5.71,5.71,0.53%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1030,1030.0,1030.0,1030.0,1030.0,6/27/1996,5.81,5.81,5.81,5.81,1.75%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1031,1031.0,1031.0,1031.0,1031.0,6/28/1996,5.84,5.84,5.84,5.84,0.52%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1032,1032.0,1032.0,1032.0,1032.0,7/1/1996,5.81,5.81,5.81,5.81,-0.51%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1033,1033.0,1033.0,1033.0,1033.0,7/2/1996,5.68,5.68,5.68,5.68,-2.24%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1034,1034.0,1034.0,1034.0,1034.0,7/3/1996,5.78,5.78,5.78,5.78,1.76%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035,1035.0,1035.0,1035.0,1035.0,7/4/1996,5.75,5.75,5.75,5.75,-0.52%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1036,1036.0,1036.0,1036.0,1036.0,7/5/1996,5.7,5.7,5.7,5.7,-0.87%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1037,1037.0,1037.0,1037.0,1037.0,7/9/1996,5.62,5.62,5.62,5.62,-1.40%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038,1038.0,1038.0,1038.0,1038.0,7/10/1996,5.65,5.65,5.65,5.65,0.53%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1039,1039.0,1039.0,1039.0,1039.0,7/11/1996,5.5,5.5,5.5,5.5,-2.65%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1040,1040.0,1040.0,1040.0,1040.0,7/12/1996,5.66,5.66,5.66,5.66,2.91%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1041,1041.0,1041.0,1041.0,1041.0,7/15/1996,5.68,5.68,5.68,5.68,0.35%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1042,1042.0,1042.0,1042.0,1042.0,7/16/1996,5.7,5.7,5.7,5.7,0.35%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043,1043.0,1043.0,1043.0,1043.0,7/17/1996,5.68,5.68,5.68,5.68,-0.35%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1044,1044.0,1044.0,1044.0,1044.0,7/18/1996,5.78,5.78,5.78,5.78,1.76%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045,1045.0,1045.0,1045.0,1045.0,7/19/1996,5.68,5.68,5.68,5.68,-1.73%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046,1046.0,1046.0,1046.0,1046.0,7/22/1996,5.75,5.75,5.75,5.75,1.23%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1047,1047.0,1047.0,1047.0,1047.0,7/23/1996,5.68,5.68,5.68,5.68,-1.22%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1048,1048.0,1048.0,1048.0,1048.0,7/24/1996,5.7,5.7,5.7,5.7,0.35%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049,1049.0,1049.0,1049.0,1049.0,7/25/1996,5.75,5.75,5.75,5.75,0.88%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1050,1050.0,1050.0,1050.0,1050.0,7/26/1996,5.71,5.71,5.71,5.71,-0.70%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1051,1051.0,1051.0,1051.0,1051.0,7/29/1996,5.68,5.68,5.68,5.68,-0.53%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052,1052.0,1052.0,1052.0,1052.0,7/30/1996,5.71,5.71,5.71,5.71,0.53%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1053,1053.0,1053.0,1053.0,1053.0,7/31/1996,5.81,5.81,5.81,5.81,1.75%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1054,1054.0,1054.0,1054.0,1054.0,8/1/1996,5.71,5.71,5.71,5.71,-1.72%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1055,1055.0,1055.0,1055.0,1055.0,8/2/1996,5.68,5.68,5.68,5.68,-0.53%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1056,1056.0,1056.0,1056.0,1056.0,8/5/1996,5.75,5.75,5.75,5.75,1.23%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1057,1057.0,1057.0,1057.0,1057.0,8/6/1996,5.84,5.84,5.84,5.84,1.57%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1058,1058.0,1058.0,1058.0,1058.0,8/7/1996,5.59,5.59,5.59,5.59,-4.28%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1059,1059.0,1059.0,1059.0,1059.0,8/8/1996,5.62,5.62,5.62,5.62,0.54%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1060,1060.0,1060.0,1060.0,1060.0,8/9/1996,5.75,5.75,5.75,5.75,2.31%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1061,1061.0,1061.0,1061.0,1061.0,8/12/1996,5.84,5.84,5.84,5.84,1.57%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1062,1062.0,1062.0,1062.0,1062.0,8/13/1996,5.81,5.81,5.81,5.81,-0.51%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1063,1063.0,1063.0,1063.0,1063.0,8/14/1996,5.65,5.65,5.65,5.65,-2.75%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1064,1064.0,1064.0,1064.0,1064.0,8/15/1996,5.81,5.81,5.81,5.81,2.83%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1065,1065.0,1065.0,1065.0,1065.0,8/16/1996,5.71,5.71,5.71,5.71,-1.72%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1066,1066.0,1066.0,1066.0,1066.0,8/19/1996,5.62,5.62,5.62,5.62,-1.58%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1067,1067.0,1067.0,1067.0,1067.0,8/20/1996,5.65,5.65,5.65,5.65,0.53%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1068,1068.0,1068.0,1068.0,1068.0,8/21/1996,5.68,5.68,5.68,5.68,0.53%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1069,1069.0,1069.0,1069.0,1069.0,8/22/1996,5.46,5.46,5.46,5.46,-3.87%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1070,1070.0,1070.0,1070.0,1070.0,8/23/1996,5.75,5.75,5.75,5.75,5.31%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1071,1071.0,1071.0,1071.0,1071.0,8/27/1996,5.45,5.45,5.45,5.45,-5.22%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1072,1072.0,1072.0,1072.0,1072.0,8/28/1996,5.75,5.75,5.75,5.75,5.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1073,1073.0,1073.0,1073.0,1073.0,8/29/1996,5.4,5.4,5.4,5.4,-6.09%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1074,1074.0,1074.0,1074.0,1074.0,8/30/1996,5.81,5.81,5.81,5.81,7.59%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1075,1075.0,1075.0,1075.0,1075.0,9/2/1996,5.78,5.78,5.78,5.78,-0.52%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1076,1076.0,1076.0,1076.0,1076.0,9/3/1996,5.75,5.75,5.75,5.75,-0.52%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1077,1077.0,1077.0,1077.0,1077.0,9/4/1996,5.62,5.62,5.62,5.62,-2.26%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1078,1078.0,1078.0,1078.0,1078.0,9/5/1996,5.68,5.68,5.68,5.68,1.07%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1079,1079.0,1079.0,1079.0,1079.0,9/6/1996,5.81,5.81,5.81,5.81,2.29%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1080,1080.0,1080.0,1080.0,1080.0,9/9/1996,5.75,5.75,5.75,5.75,-1.03%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1081,1081.0,1081.0,1081.0,1081.0,9/10/1996,5.68,5.68,5.68,5.68,-1.22%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1082,1082.0,1082.0,1082.0,1082.0,9/11/1996,5.81,5.81,5.81,5.81,2.29%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1083,1083.0,1083.0,1083.0,1083.0,9/12/1996,5.71,5.71,5.71,5.71,-1.72%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1084,1084.0,1084.0,1084.0,1084.0,9/13/1996,5.43,5.43,5.43,5.43,-4.90%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1085,1085.0,1085.0,1085.0,1085.0,9/16/1996,5.75,5.75,5.75,5.75,5.89%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1086,1086.0,1086.0,1086.0,1086.0,9/17/1996,5.81,5.81,5.81,5.81,1.04%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1087,1087.0,1087.0,1087.0,1087.0,9/18/1996,5.72,5.72,5.72,5.72,-1.55%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1088,1088.0,1088.0,1088.0,1088.0,9/19/1996,5.75,5.75,5.75,5.75,0.52%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1089,1089.0,1089.0,1089.0,1089.0,9/20/1996,5.78,5.78,5.78,5.78,0.52%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1090,1090.0,1090.0,1090.0,1090.0,9/23/1996,5.62,5.62,5.62,5.62,-2.77%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1091,1091.0,1091.0,1091.0,1091.0,9/24/1996,5.44,5.44,5.44,5.44,-3.20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1092,1092.0,1092.0,1092.0,1092.0,9/25/1996,5.75,5.75,5.75,5.75,5.70%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1093,1093.0,1093.0,1093.0,1093.0,9/26/1996,5.57,5.57,5.57,5.57,-3.13%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1094,1094.0,1094.0,1094.0,1094.0,9/27/1996,5.54,5.54,5.54,5.54,-0.54%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1095,1095.0,1095.0,1095.0,1095.0,9/30/1996,5.51,5.51,5.51,5.51,-0.54%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1096,1096.0,1096.0,1096.0,1096.0,10/1/1996,5.66,5.66,5.66,5.66,2.72%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1097,1097.0,1097.0,1097.0,1097.0,10/2/1996,5.75,5.75,5.75,5.75,1.59%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1098,1098.0,1098.0,1098.0,1098.0,10/3/1996,5.69,5.69,5.69,5.69,-1.04%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1099,1099.0,1099.0,1099.0,1099.0,10/4/1996,5.61,5.61,5.61,5.61,-1.41%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1100,1100.0,1100.0,1100.0,1100.0,10/7/1996,5.66,5.66,5.66,5.66,0.89%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101,1101.0,1101.0,1101.0,1101.0,10/8/1996,5.55,5.55,5.55,5.55,-1.94%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1102,1102.0,1102.0,1102.0,1102.0,10/9/1996,5.69,5.69,5.69,5.69,2.52%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1103,1103.0,1103.0,1103.0,1103.0,10/10/1996,5.62,5.62,5.62,5.62,-1.23%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104,1104.0,1104.0,1104.0,1104.0,10/11/1996,5.62,5.62,5.62,5.62,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1105,1105.0,1105.0,1105.0,1105.0,10/14/1996,5.81,5.81,5.81,5.81,3.38%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106,1106.0,1106.0,1106.0,1106.0,10/15/1996,5.78,5.78,5.78,5.78,-0.52%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1107,1107.0,1107.0,1107.0,1107.0,10/16/1996,5.75,5.75,5.75,5.75,-0.52%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1108,1108.0,1108.0,1108.0,1108.0,10/17/1996,5.58,5.58,5.58,5.58,-2.96%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1109,1109.0,1109.0,1109.0,1109.0,10/18/1996,5.81,5.81,5.81,5.81,4.12%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1110,1110.0,1110.0,1110.0,1110.0,10/21/1996,5.62,5.62,5.62,5.62,-3.27%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1111,1111.0,1111.0,1111.0,1111.0,10/22/1996,5.87,5.87,5.87,5.87,4.45%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112,1112.0,1112.0,1112.0,1112.0,10/23/1996,5.57,5.57,5.57,5.57,-5.11%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1113,1113.0,1113.0,1113.0,1113.0,10/24/1996,5.81,5.81,5.81,5.81,4.31%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1114,1114.0,1114.0,1114.0,1114.0,10/25/1996,5.61,5.61,5.61,5.61,-3.44%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1115,1115.0,1115.0,1115.0,1115.0,10/28/1996,5.88,5.88,5.88,5.88,4.81%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1116,1116.0,1116.0,1116.0,1116.0,10/29/1996,5.88,5.88,5.88,5.88,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1117,1117.0,1117.0,1117.0,1117.0,10/31/1996,6.06,6.06,6.06,6.06,3.06%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1118,1118.0,1118.0,1118.0,1118.0,11/1/1996,5.88,5.88,5.88,5.88,-2.97%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1119,1119.0,1119.0,1119.0,1119.0,11/4/1996,5.94,5.94,5.94,5.94,1.02%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1120,1120.0,1120.0,1120.0,1120.0,11/5/1996,6.08,6.08,6.08,6.08,2.36%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1121,1121.0,1121.0,1121.0,1121.0,11/6/1996,6.12,6.12,6.12,6.12,0.66%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1122,1122.0,1122.0,1122.0,1122.0,11/7/1996,6.07,6.07,6.07,6.07,-0.82%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1123,1123.0,1123.0,1123.0,1123.0,11/11/1996,6.12,6.12,6.12,6.12,0.82%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124,1124.0,1124.0,1124.0,1124.0,11/12/1996,6.0,6.0,6.0,6.0,-1.96%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1125,1125.0,1125.0,1125.0,1125.0,11/13/1996,6.14,6.14,6.14,6.14,2.33%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1126,1126.0,1126.0,1126.0,1126.0,11/14/1996,6.08,6.08,6.08,6.08,-0.98%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1127,1127.0,1127.0,1127.0,1127.0,11/15/1996,6.03,6.03,6.03,6.03,-0.82%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1128,1128.0,1128.0,1128.0,1128.0,11/18/1996,6.06,6.06,6.06,6.06,0.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1129,1129.0,1129.0,1129.0,1129.0,11/19/1996,6.06,6.06,6.06,6.06,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1130,1130.0,1130.0,1130.0,1130.0,11/20/1996,5.95,5.95,5.95,5.95,-1.82%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1131,1131.0,1131.0,1131.0,1131.0,11/21/1996,6.0,6.0,6.0,6.0,0.84%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132,1132.0,1132.0,1132.0,1132.0,11/22/1996,6.0,6.0,6.0,6.0,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1133,1133.0,1133.0,1133.0,1133.0,11/25/1996,5.98,5.98,5.98,5.98,-0.33%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1134,1134.0,1134.0,1134.0,1134.0,11/26/1996,6.0,6.0,6.0,6.0,0.33%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1135,1135.0,1135.0,1135.0,1135.0,11/27/1996,5.94,5.94,5.94,5.94,-1.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
